id,name,price,subcategoria,categoria
11164389,Spray Limpa Contato Inflamável 300ml ,13.22,Limpeza e Removedores,Aditivos e Lubrificantes
11164489,Bomba de Fluxo Silent Press com Baixo Ní,2019.9,Bomba de Água,Jardinagem
11164589,Escada Articulada em Alumínio 4 x 4 com ,588.78,Escadas,Construção Civil
11164689,Fluxostato Vermelho IP54 10A AC 250V,188.78,Bomba de Água,Jardinagem
11164789,Disco de Corte Diamantado para Porcelana,163.22,Abrasivos,Ferramentas em Geral
11164989,Lixa Ferro Grão 320 225x275mm com 25 Uni,54.33,Abrasivos,Ferramentas em Geral
11165089,"Bomba D Água Submersa Compact 6 Pol. 0,4",239.89,Bomba de Água,Jardinagem
11165189,Kit de Lima Rotativa 06x06mm ,144.49,Ferramentas Funilaria,Funilaria e Pintura
11165289,"Máscara de Solda  92,5 x 42,5mm",159.68,Máscara de Proteção,EPI
11165389,Pino T 32mm com 1000 Unidades,44.33,Acessórios Pneumáticos,Ferramentas Pneumáticas
11165489,Aparador de Cerca Viva 22Pol. 500W 220V,449.9,Aparadores de Cerca Viva,Jardinagem
11165589,Serra Esquadria 10 Pol. 1800W 110V com B,2129.9,Serra Elétrica,Ferramentas Elétricas e Máquinas
11165689,"Broca de Aço Rápido - 21,00mm",277.19,Brocas,Ferramentas em Geral
11165789,Garrafa Térmica Airpot Dupla de Inox 3.8,319.34,Utensílios de Cozinha,Para Você e Sua Casa
11165889,Conjunto de Pressão TDV-20 220V,1311,Bomba de Água,Jardinagem
11165989,Jogo Chave L Hexagonal Canivete com 8 Pe,87.75,Jogo de Chave Allen,Ferramentas Manuais
11166089,Martelo de Borracha Branco 60mm,33.22,Martelos,Ferramentas Manuais
11166189,Esquadrejadeira 2900mm com Eixo Inclinav,8099.9,Serra Elétrica,Ferramentas Elétricas e Máquinas
11166289,"Disco de Desbaste Super BDA 650 115x6,4x",25.44,Abrasivos,Ferramentas em Geral
11166389,Serra Rápida Portátil 12 Pol. 1750W 220V,3333.22,Serra Elétrica,Ferramentas Elétricas e Máquinas
11166489,Serra Copo Diamantada para Alvenaria 50m,122.11,Serra Copo,Ferramentas em Geral
11166589,Aplicador de Silicone Profissional 9 Pol,54.33,Aplicadores,Ferramentas em Geral
11166689,Nível de Alumínio 18 Pol. com Base Magné,61,"Níveis, Prumos e Linha",Construção Civil
11166789,"Disco de Corte Omega 125 x 1 x 22,23mm",11,Abrasivos,Ferramentas em Geral
11166889,"Motor a Gasolina 4T 13,0CV 389CC com Par",2277.67,Motores Estacionários à Combustão,Jardinagem
11166989,Carrinho Coletor de Lixo Vermelho 120 Li,283.85,Utilidades Domésticas,Para Você e Sua Casa
11167089,Chave de Roda em Cruz 450mm 1/2 Pol.,60.83,Chave de Roda,Ferramentas Manuais
11167189,Cinta de Lixa Grão 40 40x533x75mm com 3 ,10.89,Abrasivos,Ferramentas em Geral
11167289,Cinta de Lixa Grão 80 80x533x75mm com 3 ,10.88,Abrasivos,Ferramentas em Geral
11167389,Serra Sabre 28mm 1010W 220V,877.67,Serra Elétrica,Ferramentas Elétricas e Máquinas
11167489,Carneira completa para máscara de escure,55.44,Máscara de Proteção,EPI
11167589,Soquete Estriado 55mm com Encaixe 1Pol.,342.11,Soquetes 1 pol,Ferramentas Manuais
11167689,"Grosa tipo plaina, 40 mm x 250 mm, ",74.33,Tupias e Plainas,Ferramentas Elétricas e Máquinas
11167789,Extensão com encaixe 3/4,102.11,Extensão P/ Soquete,Ferramentas Manuais
11167889,"Jogo de brocas 3 pontas com escariador, ",61,Brocas,Ferramentas em Geral
11167989,Mandril de aperto rápido metálico 13mm -,61.26,Mandril e Chaves,Ferramentas em Geral
11168089,"Trena curta de aço 3 m x 12,5 mm, caixa ",114.33,Trenas,Construção Civil
11168189,"Disco de Desbaste Classic 115 x 4 x 22,2",7.4,Abrasivos,Ferramentas em Geral
11168289,Chave Estrela Aberta 5/16 Pol. x 3/8 Pol,26.2,Chave Especial,Ferramentas Manuais
11168389,Kit Parafusadeira de Impacto 12V 1/4 Pol,552.11,Parafusadeiras Elétricas,Ferramentas Elétricas e Máquinas
11168489,Chave Canhão de 7 X 125 mm,32.9,Chave Canhão,Ferramentas Manuais
11168589,Chave Canhão de 8 X 125 mm,37.9,Chave Canhão,Ferramentas Manuais
11168689,"Colchão Bronzeador Liso Azul 1,83m ",33.22,Piscinas,Camping e Hobby
11168789,Chave Canhão de 10 X 125 mm,46.56,Chave Canhão,Ferramentas Manuais
11168889,Garrafa Naty Azul 1L,45.44,Utensílios de Cozinha,Para Você e Sua Casa
11168989,"Kit Consumíveis MIG/MAG com Bico 0,8mm R",145.44,Máquina de Solda,Ferramentas Elétricas e Máquinas
11169089,Placa Universal para Madeira 100mm com 4,712.51,Morsas e Tornos,Equipamento Auto Center
11169189,Chave Canhão de 12 x 125 mm,48.78,Chave Canhão,Ferramentas Manuais
11169289,Chave Canhão de 13 x 125 mm,48.78,Chave Canhão,Ferramentas Manuais
11169389,Soquete Oitavado 89mm com Encaixe 3/4 Po,676.56,Soquetes de 3/4,Ferramentas Manuais
11169589,Chave de Fenda Cotoco de 1/8 X 1.1/2 Pol,14.33,Chave de Fenda e Philips,Ferramentas Manuais
11169689,Chave de Fenda Cotoco 3/16 X 1.1/2 Pol.,16.56,Chave de Fenda e Philips,Ferramentas Manuais
11169789,Carretel para Roçadeiras FortG com Fio N,25.45,Roçadeira,Jardinagem
11169889,Alicate para Balanceamento 245mm com Pon,158.78,Alicates,Ferramentas Manuais
11169989,Chave de Fenda Cotoco 5/16 x 2 Pol.,17.9,Chave de Fenda e Philips,Ferramentas Manuais
11170089,Chave de Fenda 1/8 X 1.1/2 Pol.,13.22,Chave de Fenda e Philips,Ferramentas Manuais
11170189,Máscara Descartável PFF2 com Válvula,3.22,Máscara de Proteção,EPI
11170289,Bomba Submersa NOG 8.0 370W 220V,315.44,Bomba de Água,Jardinagem
11170389,Álcool em Gel Acendedor 80 INPM 420g,11.04,Limpeza e Removedores,Aditivos e Lubrificantes
11170689,Palheta Auto Soft 12Pol. ,9.96,Universal,Acessório Automotivo
11170789,Cone Preto e Amarelo de Plástico 75cm ,31,Sinalização,EPI
11170989,Viseira Ls2 Ff358 Ff396 clear U Cristal,89.9,Moto,Automotivo
11171089,Bucha da roda dianteira Xt600 direita,18.6,Moto,Automotivo
11171289,Adaptador Fiat II para Teste de Arrefeci,105.44,Arrefecimento e Outros,Injeção Eletrônica e Motor
11171389,Kit Graxa Azul Especial Para Rolamento 8,19.5,Moto,Automotivo
11171489,Graxa Grafitada Especial Para Corrente D,2.5,Lubrificação,Aditivos e Lubrificantes
11171589,Gicleur nº 045 marcha lenta Twister Marc,14.4,Moto,Automotivo
11171689,Kit Ferramentas para Sincronismo PSM Fia,269.89,Linha Fiat,Ferramentas Automotivas
11171789,Cantoneira Mão Francesa Leve 30cm ,14.33,Decoração e Organização,Para Você e Sua Casa
11171889,Silicone com Acabamento Fosco 5L,215.44,Lubrificação,Aditivos e Lubrificantes
11172089,Bolsa de Nylon com Alça Base de Plástico,188.78,Maleta de Ferramentas e Bolsas,Ferramentas Manuais
11172189,Ralador 4 Faces em Inox ,16.01,Utensílios de Cozinha,Para Você e Sua Casa
11172489,Chave de Fenda 5/16 x 8 Pol.,24.33,Chave de Fenda e Philips,Ferramentas Manuais
11172789,Mola do patim do freio Cg Ml Titan 2000 ,5.35,Moto,Automotivo
11172889,Mola pedal do freio Cb300,5.75,Moto,Automotivo
11172989,Chave de Fenda 3/8 Pol.,37.67,Chave de Fenda e Philips,Ferramentas Manuais
11173089,Chave de Fenda 3/8 x 14 Pol.,46.56,Chave de Fenda e Philips,Ferramentas Manuais
11173289,Chave de Fenda 1/2 x 12 Pol. ,77.9,Chave de Fenda e Philips,Ferramentas Manuais
11173389,Chave de Fenda 1/2 x 14 Pol. ,86.56,Chave de Fenda e Philips,Ferramentas Manuais
11173489,Chave Phillips Cotoco de 1/8 x 1.1/2 Pol,16.9,Chave de Fenda e Philips,Ferramentas Manuais
11173589,Chave Philips Tipo Cotoco de 3/16 X 1.1/,16.56,Chave de Fenda e Philips,Ferramentas Manuais
11173689,Chave Phillips Cotoco de 1/4 x 1.1/2 Pol,14.73,Chave de Fenda e Philips,Ferramentas Manuais
11173789,Pulverizador 5 Litros Compressão Previa,118.75,Pulverizadores,Jardinagem
11173889,Kit de Ganchos Multiuso Cromado para Bar,17.67,Acessórios para Casa,Para Você e Sua Casa
11173989,Porta Adoçante Cromado ,21.83,Utensílios de Cozinha,Para Você e Sua Casa
11174089,"Rebolo Reto Uso Geral A60 NVS 152,4X19X3",52.11,Abrasivos,Ferramentas em Geral
11174389,Abafador de Ruído Combat P5,8.78,Protetor Auricular,EPI
11174489,Chave Phillips de 3/16 x 3 Pol.,17.9,Chave de Fenda e Philips,Ferramentas Manuais
11174589,Chave Phillips de 3/16 x 5 Pol. ,18.78,Chave de Fenda e Philips,Ferramentas Manuais
11174889,Detergente Limpa Pedras 1 Litro,36.22,Limpeza e Removedores,Aditivos e Lubrificantes
11174989,Detergente Limpador de Carpetes e Estofa,55.44,Utilidades Domésticas,Para Você e Sua Casa
11175089,Detergente Removedor de Cera 1 Litro,51.89,Utilidades Domésticas,Para Você e Sua Casa
11175289,Chave Phillips de 1/4 X 6 Pol.,21.9,Chave de Fenda e Philips,Ferramentas Manuais
11175789,Chave Estrela Aberta de 8 x 10mm,27.61,Chave Especial,Ferramentas Manuais
11175889,Chave Estrela Aberta de 10 x 11mm ,56.56,Chave Especial,Ferramentas Manuais
11175989,"Cronômetro Digital 0,05 a 100m ",147.67,Esporte e Lazer,Camping e Hobby
11176189,Chave Starter de 10 X 13 mm ,46.56,Chave Especial,Ferramentas Manuais
11176289,Chave Tipo Meia Lua de 11 x 13 mm,51,Chave Especial,Ferramentas Manuais
11176389,Chave Starter de 15 x 17mm,56.09,Chave Especial,Ferramentas Manuais
11176489,Jogo de Escovas Para Limpeza com 12 Peça,54.33,Escovas de Aço,Ferramentas em Geral
11176889,PNEU HIFLY 215/55R18 99V XL VIGOROUS HP8,582.1,Carro,Automotivo
11176989,Soquete Estriado Curto 10mm com Encaixe ,27.67,Soquete de 1/2,Ferramentas Manuais
11177089,Climatizador Volvo FH / NH / FM 24V,854.65,Ventilador,Para Você e Sua Casa
11177189,Soquete Estriado Curto 12mm com Encaixe ,25.44,Soquete de 1/2,Ferramentas Manuais
11177289,Ferro de Solda Blindada com Ponteira Lon,177.67,Ferro de Solda,Auto Elétrica
11177389,Armário Para Ferramentas Com 4 Prateleir,855.44,Móveis Para Oficina,Equipamento Auto Center
11177489,Lavadora de Alta Pressão 1500PSI 1400W 1,366.56,Lavadora de Alta Pressão,Lava Jato e Posto
11177589,Soquete Estriado Curto 16mm com Encaixe ,16,Soquete de 1/2,Ferramentas Manuais
11177689,Broca Chata para Madeira 10 x 150mm,9.86,Brocas,Ferramentas em Geral
11177789,Suporte de Relógio Comparador para Cilin,67.68,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11177889,Soquete Estriado Curto 19mm com Encaixe ,29.89,Soquete de 1/2,Ferramentas Manuais
11178089,Soquete Estriado Curto 21 mm com Encaixe,26.9,Soquete de 1/2,Ferramentas Manuais
11178189,Manta de Borracha para Bancadas,517.67,Móveis Para Oficina,Equipamento Auto Center
11178289,Soquete Estriado 23mm com Encaixe 1/2Pol,16.9,Soquete de 1/2,Ferramentas Manuais
11178389,Soquete Estriado Curto 24mm com Encaixe ,34.33,Soquete de 1/2,Ferramentas Manuais
11178489,Soquete Estriado 25mm com Encaixe 1/2Pol,23.9,Soquete de 1/2,Ferramentas Manuais
11178689,Mini Extrator 40mm com 2 Garras,142.11,Saca Polia,Ferramentas Automotivas
11178789,Soquete Estriado Curto 28mm com Encaixe ,28.12,Soquete de 1/2,Ferramentas Manuais
11178889,Extrator e Aspirador de Pó e Liquido 35 ,3443.33,Aspirador de Pó,Lava Jato e Posto
11178989,Tupia Laminadora 710W 220V,344.33,Tupias e Plainas,Ferramentas Elétricas e Máquinas
11179089,Soldador Estanho Profissional Tipo Pisto,365.44,Ferro de Solda,Auto Elétrica
11179189,Máscara de Tecido Antiviral Branco Adult,8.61,Máscara de Proteção,EPI
11179489,Trator Cortador de Grama a Gasolina 4T 5,18490.1,Mini Trator P/ Cortar Grama,Jardinagem
11179589,"Bomba Manual para Graxa com Mangueira 1,",388.78,Lubrificação,Equipamento Auto Center
11179689,Máquina de Solda Inversora MMA 135A 220V,399.89,Máquina de Solda,Ferramentas Elétricas e Máquinas
11179789,BORRACHA AMORTECEDOR MB 1113/1313 REI,17.01,Suspensão,Auto Peças
11179889,Adaptador Ultra Magnético para Bits 1/4 ,26.75,bits para parafusadeira,Ferramentas Manuais
11179989,Soquete Impacto 1/2,162.9,Jogo de Soquetes de Impacto,Ferramentas Manuais
11180089,Kit de Soquetes de Impacto Sextavados 22,461.71,Jogo de Soquetes de Impacto,Ferramentas Manuais
11180289,Válvula TR-414 para Pneus sem Câmara 50 ,51.68,Reparo Para Pneus,Borracharia
11180389,Kit Churrasqueira Premium de Aço Inox 30,1044.33,Churrasqueira,Camping e Hobby
11180489,Cortador de Grama Elétrico 60Hz Monofási,777.67,Cortadores de Grama,Jardinagem
11180589,Aspirador de Pó Vertical a Bateria 12V 6,355.44,Aspirador de Pó,Lava Jato e Posto
11180689,Alicate de Bico Curvo 8 Pol.,22,Alicates,Ferramentas Manuais
11180789,Soquete de Impacto 22mm com Encaixe 1/2 ,15.9,Soquete de 1/2,Ferramentas Manuais
11180889,Luxímetro Digital com Memória Data Hold ,141,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11180989,Macaco Hidráulico Tipo Garrafa 16 Tonela,588.78,Equipamento Hidráulico,Equipamento Auto Center
11181089,Betoneira Rental 400 Litros 2CV Monofási,5173.22,Betoneiras,Construção Civil
11181189,"Armário para Ferramentas 63,5 x 30 x 100",685.18,Móveis Para Oficina,Equipamento Auto Center
11181289,Alicate Universal 8 Pol. Profissional,54.33,Alicates,Ferramentas Manuais
11181389,Paquímetro 150mm com Cursor Temperado,334.33,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11181489,Chave Extensora Longa com Encaixe Quadra,97.67,Extensão P/ Soquete,Ferramentas Manuais
11181589,Jogo De Chave L -  Abaulada Tipo Allen E,203.22,Chave Allen,Ferramentas Manuais
11181689,Jogo De Chave L - Tipo Torx Em Suporte 9,166.56,Chave Tork Tipo L,Ferramentas Manuais
11181789,Suporte de Fixação para Serra Copo com E,101.49,Serra Copo,Ferramentas em Geral
11181889,Medidor Digital De Sulco De Pneu 1706Dgt,322.11,Lubrificação,Equipamento Auto Center
11181989,Macaco Tipo Garrafa MTP-30 Hidro Pneumát,1844.44,Equipamento Hidráulico,Equipamento Auto Center
11182089,Broca Forstner 35mm com Haste Cilíndrica,17.67,Brocas,Ferramentas em Geral
11182189,Alicate de Pressão 10Pol. com Mordente C,41,Alicates,Ferramentas Manuais
11182289,Jogo de Brocas Widea 3 a 10mm DIN 8039 c,61,Brocas,Ferramentas em Geral
11182389,Jogo de Chave Allen Curta de 3/32 a 3/8 ,55.44,Jogo de Chave Allen,Ferramentas Manuais
11182489,Jogo de Chave Allen Curta de 2 a 10 mm c,40.22,Jogo de Chave Allen,Ferramentas Manuais
11182589,Propulsora Pneumática para Graxa 30kg,2222.11,Lubrificação,Equipamento Auto Center
11182689,Ventilador Turbo Pro 55 de Parede 5 Pás ,263.38,Ventilador,Para Você e Sua Casa
11182789,Selante Preventivo para Vedação de Furos,18.78,Reparo Para Pneus,Borracharia
11182889,Limpa Para-Brisas de 100ml ,4.91,Limpeza Automotiva,Aditivos e Lubrificantes
11182989,Caixa de Ferramentas com 3 gavetas Azul,99.89,Caixa de Ferramentas,Ferramentas Manuais
11183089,Caixa de ferramentas com 5 Gavetas Azul,113.8,Caixa de Ferramentas,Ferramentas Manuais
11183189,Caixa de Ferramentas com 5 Gavetas,111,Caixa de Ferramentas,Ferramentas Manuais
11183289,Mini Varal com 8 Grampos,14.71,Utilidades Domésticas,Para Você e Sua Casa
11183389,Cadeira Infantil Tramontina Sofia em Pol,202.11,Móveis,Para Você e Sua Casa
11183489,Soprador de Folhas Elétrico 2000W 110V,201.22,Aspirador Soprador Folhas,Jardinagem
11183589,Pulverizador Manual de 2L,44.33,Pulverizadores,Jardinagem
11183689,Conjunto de Cinto de Segurança CG700E + ,237.72,Trabalho em Altura,EPI
11183789,Kit de Brocas de Aço Rápido com 13 Peças,34.98,Brocas,Ferramentas em Geral
11183889,Parafusadeira/Furadeira de Impacto Brush,1129,Parafusadeiras Elétricas,Ferramentas Elétricas e Máquinas
11183989,Bomba para Piscinas BMC-50 1/2CV até 50 ,799.9,Bomba de Água,Jardinagem
11184089,"Motobomba Pressurizadora Inteligente 0,5",2992.11,Bomba de Água,Jardinagem
11184189,Fonte Inversora A Serralheira 220 Turbo ,388.78,Máquina de Solda,Ferramentas Elétricas e Máquinas
11184289,Máscara de Solda Auto Escurecimento com ,116.33,Máscara de Proteção,EPI
11184389,Aromatizante para Climatizador Club 60ml,17.67,Ar e Ventilação,Casa e Conforto
11184489,Carrinho Coletor de Lixo Amarelo 120L co,358.78,Utilidades Domésticas,Para Você e Sua Casa
11184589,Motor Estacionário à Gasolina 4T 389CC 1,2519.9,Motores Estacionários à Combustão,Jardinagem
11184689,Bomba de Diafragma 19L 12V,717.76,Agro,"Agro, Indústria e Comércio"
11184789,Disco de Lixa 9 Pol. 220 Grãos com 50 Pe,216.56,Abrasivos,Ferramentas em Geral
11184889,Soquete Sextavado Longo 21mm com Encaixe,29.9,Soquete de 1/2,Ferramentas Manuais
11184989,Discos de Lixa Pluma Branco AA.150 125mm,11.9,Abrasivos,Ferramentas em Geral
11185189,Contrapeso com 50 Unidades MOD.06 60 Gra,137.92,Alinhamento e Balanceamento,Equipamento Auto Center
11185289,Mochila Aviant Carry On Pro 36 Sl,1133.22,Camping,"Pesca, Caça, Camping e Lazer"
11185389,Mão Magnética Tipo Fenda 18 Pol.,54.8,Ferramentas Magnéticas,Ferramentas Manuais
11185489,Jogo de Soquetes Sextavados Longos 1/2 P,469.89,Jogo de Soquetes,Ferramentas Manuais
11185689,Gaveta Plástica para Componentes Preta N,4.33,Móveis Para Oficina,Equipamento Auto Center
11185789,Carro para Ferramentas Essencial com 6 G,2444.33,Móveis Para Oficina,Equipamento Auto Center
11185889,Chave Longa Sextavada 29 mm x 1/2,132.11,Linha Volkswagen,Ferramentas Automotivas
11185989,Jogo de Chaves Tork tipo L com 10 Peças ,39.54,Chave Tork Tipo L,Ferramentas Manuais
11186089,Luva Force,85.44,Luvas,EPI
11186189,Nível de Alumínio com Perfil I com 3 Bol,65.44,"Níveis, Prumos e Linha",Construção Civil
11186289,Suporte para Esmerilhadeira 115mm,122.11,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11186389,Máquina de Corte Tipo Tartaruga 35W sem ,2944.01,Máquina de Solda,Ferramentas Elétricas e Máquinas
11186489,Furadeira de Impacto 1/2 Pol. 710W 220V,359,Furadeira,Ferramentas Elétricas e Máquinas
11186589,Ponteira Canhão Universal Sextavado Inte,31,bits para parafusadeira,Ferramentas Manuais
11186689,Chave L Hexalobular LTX30 de Aço ,19.89,Chave Tork Tipo L,Ferramentas Manuais
11186789,Soquete de Impacto Sextavado 17 x 80mm c,68.9,Soquete de 1/2,Ferramentas Manuais
11186889,Parafusadeira/Furadeira de Impacto 1/2Po,529.9,Parafusadeiras Elétricas,Ferramentas Elétricas e Máquinas
11186989,Fita Adesiva Crepe de Uso Geral 18mm X 5,6.37,Fitas Adesivas,Ferramentas em Geral
11187089,Kit Extrator e Instalador de Guia de Vál,84.33,Ferramentas Especiais,Ferramentas Para Motos
11187189,Garrafa Térmica com Rolha de Precisão Ha,354.9,Utensílios de Cozinha,Para Você e Sua Casa
11187289,Garrafa Térmica Pampa 1L ,33.24,Utensílios de Cozinha,Para Você e Sua Casa
11187389,Martelo Pena 300g,38.78,Martelos,Ferramentas Manuais
11187489,Chave Allen Longa de 11 mm,35.44,Chave Allen,Ferramentas Manuais
11187589,"Calibre de Folga 0,038 a 0,889mm 32 Lâmi",48.81,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11187689,Disco do Freio Dianteiro para Amarok  ,371,Freios,Auto Peças
11187789,Chave Allen Curta 4mm,5.48,Chave Allen,Ferramentas Manuais
11187889,Chave Allen Curta 5mm,7.93,Chave Allen,Ferramentas Manuais
11187989,Chave Allen Curta 6mm,8.02,Chave Allen,Ferramentas Manuais
11188089,Escova Manual de Aço 4 Fileiras com Cabo,12.11,Escovas de Aço,Ferramentas em Geral
11188189,Chave Allen Curta 8mm,9,Chave Allen,Ferramentas Manuais
11188289,Cortador de Tubos Inox T Cutter 3 a 30mm,303.22,Materiais Hidráulicos,Casa e Construção
11188389,"Pedra para Afiar Dupla Face 6""",22.11,Utensílios de Cozinha,Para Você e Sua Casa
11188489,Hidropistola Metalica com Gatilho Plásti,41,Utilidades Para Jardinagem,Jardinagem
11188589,Chave Tork com 7 Peças T10 á T40,33.54,Chave Tork Tipo L,Ferramentas Manuais
11188689,Martelo Picador de Solda 300g,34.44,Máquinas de Solda Acessórios,Ferramentas Elétricas e Máquinas
11188789,Pegador Magnético 765 mm,41,Ferramentas Magnéticas,Ferramentas Manuais
11188889,Compressor Industrial 25 Pés 250 Litros ,9999.89,Compressor de ar,Ferramentas Elétricas e Máquinas
11188989,Mandril 13 mm x 1/2 Pol. e Rosca 3/8 Pol,19.9,Mandril e Chaves,Ferramentas em Geral
11189089,Mandril de Aperto Rápido 3/8 Pol.,21,Mandril e Chaves,Ferramentas em Geral
11189189,Jogo de Lima Agulha Com 12 Peças,86.56,Ferramentas Funilaria,Funilaria e Pintura
11189289,Nebulizador para Ar Condicionado Automot,222,Ar Condicionado,Equipamento Auto Center
11189389,Compressor de Ar Direto Isento de Óleo M,1099.89,Compressor de ar,Ferramentas Elétricas e Máquinas
11189589,Massa de Polir 1kg - 3M,52.55,Limpeza Automotiva,Aditivos e Lubrificantes
11189689,Óleo Lubrificante do Motor Selênia Perfo,37.54,Lubrificação,Aditivos e Lubrificantes
11189789,Trava da Árvore de Manivela de Motores ,75.71,Linha Fiat,Ferramentas Automotivas
11189889,Fita Antiderrapante Preta 50mm X 5m,27.67,Sinalização,EPI
11189989,Jogo Reparo Auto com 7 Peças  ,262.11,Ferramentas Funilaria,Funilaria e Pintura
11190089,Luva para Trabalho de Malha 2X-Grande,39.28,Luvas,EPI
11190189,Furadeira de Impacto 1/2 Pol. 710W 110V,359,Furadeira,Ferramentas Elétricas e Máquinas
11190289,Óleo Fluído de Freio Dot4 ACDelco 200ml,18.48,Lubrificação,Aditivos e Lubrificantes
11190389,Alinhador Automotivo Digital  Wifi 4 Cab,12499.9,Alinhamento e Balanceamento,Equipamento Auto Center
11190589,Escova de Aço Tipo Copo 100mm,25.44,Escovas de Aço,Ferramentas em Geral
11190689,Esmerilhadeira Angular 230mm 2350W 110V ,588.78,Esmerilhadeira,Ferramentas Elétricas e Máquinas
11190789,"Limpa Pneus Spray Car+ 300ml Limpa, da B",16.75,Limpeza Automotiva,Automotivo
11190889,Medidor de Inclinação Digital com Base M,659.9,"Níveis, Prumos e Linha",Construção Civil
11190989,"Disco de Lixa em Fibra Polegadas 4 1/2"" ",4.01,Abrasivos,Ferramentas em Geral
11191089,"Disco de Lixa em Fibra Polegadas 4 1/2"" ",3.97,Abrasivos,Ferramentas em Geral
11191189,Lanterna Traseira Fumê com Friso Preto L,42.16,Iluminação,Automotivo
11191289,Caixa de Direção Mecânica Kombi Todos 97,1455.88,Direção,Auto Peças
11191489,"Pistola de Pintura HVLP de Gravidade  1,",113.22,Pistola Para Pintura,Funilaria e Pintura
11191589,Filtro de Ar do Motor Fox 1.0 8v 03 até ,16.75,Motor,Auto Peças
11192189,Serra Sabre 1.510 W 220 V,2457.67,Serra Elétrica,Ferramentas Elétricas e Máquinas
11192289,Alicate Meia Cana 8Pol. com Dente,34.33,Alicates,Ferramentas Manuais
11192389,Grampo Tipo C 10 Pol.  ,93,Grampos,Ferramentas Manuais
11192489,Botina de Segurança Sem Bico de Ferro Pr,79.89,Botinas,EPI
11192589,Botina de Segurança com Bico de Ferro Pr,83.22,Botinas,EPI
11192689,"Disco de Lixa em Fibra Polegadas 4 1/2"" ",3.97,Abrasivos,Ferramentas em Geral
11192789,Kit de Acessórios de Polimento Lixamento,128.78,Abrasivos,Ferramentas em Geral
11192889,"Motobomba Centrífuga Standard 3,0CV 60Hz",1399.92,Bomba de Água,Jardinagem
11192989,Kit de Bomba para Abastecimento de Óleo ,3888.78,Lubrificação,Equipamento Auto Center
11193089,Luva de Soldador Macia,38.12,Luvas,EPI
11193189,Conjunto de Fita Isolante Preta 20m X 19,108.78,Fitas Adesivas,Ferramentas em Geral
11193289,Alicate para Arame e Aço 10Pol.,62.9,Alicates,Ferramentas Manuais
11193389,Martelo de Ferro 18mm  ,25.44,Martelos,Ferramentas Manuais
11193489,Jogo Chaves Tork tipo Canivete com Furo ,50.9,Chave Tork Tipo L,Ferramentas Manuais
11193589,Balança de Precisão de ABS e Aço Inox 20,59.89,Utilidades Domésticas,Casa e Conforto
11193689,Paquímetro em Metal 6Pol.,39.9,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11193789,Esmerilhadeira Angular com Empunhadura L,239.9,Esmerilhadeira,Ferramentas Elétricas e Máquinas
11193889,Esmerilhadeira Angular de 4.1/2 Pol. 820,239.9,Esmerilhadeira,Ferramentas Elétricas e Máquinas
11193989,Chave Canhão 8mm,28.58,Chave Canhão,Ferramentas Manuais
11194089,"Jogo de Chaves tipo L Hexagonal 1,5 à 10",39.89,Jogo de Chave Allen,Ferramentas Manuais
11194189,Pendente Fluorescente com 30 Leds 12 V,108.78,Acessórios Para Oficina,Equipamento Auto Center
11194389,Jogo de Chaves Hexagonais em Milímetros ,54.33,Jogo de Chave Allen,Ferramentas Manuais
11194489,"Disco de Corte Inox 9 Pol. X 3,0mm X 7/8",18.37,Abrasivos,Ferramentas em Geral
11194589,Suporte para Disco de Lixa Semi Rígido 4,40.92,Abrasivos,Ferramentas em Geral
11194689,Fita Isolante Preta 19mm X 20m ,8.57,Fitas Adesivas,Ferramentas em Geral
11194789,"Ferro para Solda 14,5mm 200W 220V",244.33,Ferro de Solda,Auto Elétrica
11194889,Cubo de Roda Traseira Forjada 6 Furos pa,811,Suspensão,Auto Peças
11195289,"Pistola de Aplicação de Cola 1,2mm 125ml",142.69,Pistola Para Pintura,Funilaria e Pintura
11195389,Garfo da Tulipa Lado Esquerdo com 22 Den,308.78,Câmbio e Transmissão,Auto Peças
11195489,Trizeta Junta Tripoide 34mm 23 Dentes,99.89,Câmbio e Transmissão,Auto Peças
11195589,Barra Estabilizadora Dianteira 18mm Vect,93.22,Suspensão,Auto Peças
11195689,Alicate 10 Pol. de Pressão Curvo ,78.78,Alicates,Ferramentas Manuais
11195789,Jogo Chave de Fenda/ Phillips com 5 Peça,48.52,Chave de Fenda e Philips,Ferramentas Manuais
11195889,Junta Deslizante 33 Dentes para Volkswag,253.22,Câmbio e Transmissão,Auto Peças
11195989,Esmerilhadeira 7 pol. 2100W 110V,363.22,Esmerilhadeira,Ferramentas Elétricas e Máquinas
11196089,Base com Velcro 5 Pol.,51.18,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11196189,Pistola de Pintura Gravitacional HVLP Bi,277.67,Pistola Para Pintura,Funilaria e Pintura
11196289,Kit Roda Dianteira para Chevette Chevy e,65.44,Suspensão,Auto Peças
11196389,Rolamento da Roda Dianteira Chevrolet e ,114.33,Suspensão,Auto Peças
